expID,strain,media,replicate,timepoint,OD600,OD600_blanked
blank2,blank,GlcNAc,2,27.94016667,0.085439999,0.000259999
blank2,blank,GlcNAc,2,28.12519444,0.085479999,0.000299999
blank2,blank,GlcNAc,2,28.31022222,0.085569999,0.000389999
blank2,blank,GlcNAc,2,28.49525,0.08546,0.00028
blank2,blank,GlcNAc,2,28.68027778,0.08554,0.000359999
blank2,blank,GlcNAc,2,28.86530556,0.0855,0.00032
blank2,blank,GlcNAc,2,29.05033333,0.08558,0.000399999
blank2,blank,GlcNAc,2,29.23536111,0.08551,0.00033
blank2,blank,GlcNAc,2,29.42038889,0.08536,0.00018
blank2,blank,GlcNAc,2,29.60541667,0.085459999,0.000279999
blank2,blank,GlcNAc,2,29.79044444,0.08554,0.000359999
blank2,blank,GlcNAc,2,29.97547222,0.08548,0.0003
blank2,blank,GlcNAc,2,30.1605,0.08544,0.00026
blank2,blank,GlcNAc,2,30.34552778,0.08556,0.00038
blank2,blank,GlcNAc,2,30.53055556,0.08542,0.00024
blank2,blank,GlcNAc,2,30.71558333,0.08547,0.00029
blank2,blank,GlcNAc,2,30.90061111,0.085569999,0.000389999
blank2,blank,GlcNAc,2,31.08563889,0.085440001,0.000260001
blank2,blank,GlcNAc,2,31.27066667,0.085529999,0.000349999
blank2,blank,GlcNAc,2,31.45569444,0.085480001,0.000300001
blank2,blank,GlcNAc,2,31.64072222,0.08552,0.00034
blank2,blank,GlcNAc,2,31.82575,0.08553,0.00035
blank2,blank,GlcNAc,2,32.01077778,0.085599999,0.000419999
blank2,blank,GlcNAc,2,32.19580556,0.08559,0.000409999
blank2,blank,GlcNAc,2,32.38083333,0.08547,0.00029
blank2,blank,GlcNAc,2,32.56586111,0.08549,0.00031
blank2,blank,GlcNAc,2,32.75088889,0.085439999,0.000259999
blank2,blank,GlcNAc,2,32.93591667,0.08558,0.000399999
blank2,blank,GlcNAc,2,33.12094444,0.08552,0.00034
blank2,blank,GlcNAc,2,33.30597222,0.085540001,0.000360001
blank2,blank,GlcNAc,2,33.491,0.08541,0.00023
blank2,blank,GlcNAc,2,33.67602778,0.08552,0.00034
blank2,blank,GlcNAc,2,33.86105556,0.08565,0.00047
blank2,blank,GlcNAc,2,34.04608333,0.085609999,0.000429999
blank2,blank,GlcNAc,2,34.23111111,0.08552,0.00034
blank2,blank,GlcNAc,2,34.41613889,0.085480001,0.000300001
blank2,blank,GlcNAc,2,34.60116667,0.0855,0.00032
blank2,blank,GlcNAc,2,34.78619444,0.08555,0.00037
blank2,blank,GlcNAc,2,34.97122222,0.08549,0.00031
blank2,blank,GlcNAc,2,35.15625,0.08561,0.00043
blank2,blank,GlcNAc,2,35.34127778,0.08549,0.000309999
blank2,blank,GlcNAc,2,35.52630556,0.085529999,0.000349999
blank2,blank,GlcNAc,2,35.71133333,0.085529999,0.000349999
blank2,blank,GlcNAc,2,35.89636111,0.085569999,0.000389999
blank2,blank,GlcNAc,2,36.08138889,0.08554,0.00036
blank2,blank,GlcNAc,2,36.26641667,0.085529999,0.000349999
blank2,blank,GlcNAc,2,36.45144444,0.085609999,0.000429999
blank2,blank,GlcNAc,2,36.63647222,0.08556,0.00038
blank2,blank,GlcNAc,2,36.8215,0.08555,0.00037
blank2,blank,GlcNAc,2,37.00652778,0.08568,0.0005
blank2,blank,GlcNAc,2,37.19155556,0.085470001,0.00029
blank2,blank,GlcNAc,2,37.37658333,0.08553,0.00035
blank2,blank,GlcNAc,2,37.56161111,0.08562,0.00044
blank2,blank,GlcNAc,2,37.74663889,0.08549,0.00031
blank2,blank,GlcNAc,2,37.93166667,0.08567,0.000489999
blank2,blank,GlcNAc,2,38.11669444,0.08555,0.00037
blank2,blank,GlcNAc,2,38.30172222,0.085569999,0.000389999
blank2,blank,GlcNAc,2,38.48675,0.085429999,0.000249999
blank2,blank,GlcNAc,2,38.67177778,0.08546,0.00028
blank2,blank,GlcNAc,2,38.85680556,0.08561,0.00043
blank2,blank,GlcNAc,2,39.04183333,0.08567,0.00049
blank2,blank,GlcNAc,2,39.22686111,0.085479999,0.000299998
blank2,blank,GlcNAc,2,39.41188889,0.085510001,0.00033
blank2,blank,GlcNAc,2,39.59691667,0.085529999,0.000349999
blank2,blank,GlcNAc,2,39.78194444,0.08555,0.00037
blank2,blank,GlcNAc,2,39.96697222,0.085560001,0.00038
blank2,blank,GlcNAc,2,40.152,0.08547,0.00029
blank2,blank,GlcNAc,2,40.33702778,0.085549999,0.000369999
blank2,blank,GlcNAc,2,40.52205556,0.08558,0.0004
blank2,blank,GlcNAc,2,40.70708333,0.085640001,0.00046
blank2,blank,GlcNAc,2,40.89211111,0.085490001,0.000310001
blank2,blank,GlcNAc,2,41.07713889,0.08561,0.00043
blank2,blank,GlcNAc,2,41.26216667,0.08558,0.0004
blank2,blank,GlcNAc,2,41.44719444,0.085600001,0.00042
blank2,blank,GlcNAc,2,41.63222222,0.085609999,0.000429998
blank2,blank,GlcNAc,2,41.81725,0.085639998,0.000459998
blank2,blank,GlcNAc,2,42.00227778,0.08564,0.00046
blank2,blank,GlcNAc,2,42.18730556,0.085599998,0.000419998
blank2,blank,GlcNAc,2,42.37233333,0.085609999,0.000429998
blank2,blank,GlcNAc,2,42.55736111,0.08546,0.00028
blank2,blank,GlcNAc,2,42.74238889,0.085579999,0.000399999
blank2,blank,GlcNAc,2,42.92741667,0.085590001,0.000410001
blank2,blank,GlcNAc,2,43.11244444,0.085609999,0.000429998
blank2,blank,GlcNAc,2,43.29747222,0.08553,0.00035
blank2,blank,GlcNAc,2,43.4825,0.085570002,0.000390001
blank2,blank,GlcNAc,2,43.66752778,0.085609999,0.000429999
blank2,blank,GlcNAc,2,43.85255556,0.08569,0.00051
blank2,blank,GlcNAc,2,44.03758333,0.08554,0.00036
blank2,blank,GlcNAc,2,44.22261111,0.08572,0.000539999
blank2,blank,GlcNAc,2,44.40763889,0.0855,0.00032
blank2,blank,GlcNAc,2,44.59266667,0.08559,0.000409999
blank2,blank,GlcNAc,2,44.77769444,0.085559999,0.000379999
blank2,blank,GlcNAc,2,44.96272222,0.085609999,0.000429999
blank2,blank,GlcNAc,2,45.14775,0.085450001,0.000270001
blank2,blank,GlcNAc,2,45.33277778,0.085559999,0.000379999
blank2,blank,GlcNAc,2,45.51780556,0.08557,0.00039
blank2,blank,GlcNAc,2,45.70283333,0.085669999,0.000489999
blank2,blank,GlcNAc,2,45.88786111,0.08553,0.00035
blank2,blank,GlcNAc,2,46.07288889,0.085570001,0.000390001
blank2,blank,GlcNAc,2,46.25791667,0.085470001,0.00029
blank2,blank,GlcNAc,2,46.44294444,0.08549,0.000309999
blank2,blank,GlcNAc,2,46.62797222,0.08554,0.000359999
blank2,blank,GlcNAc,2,46.813,0.085559999,0.000379999
blank2,blank,GlcNAc,2,46.99802778,0.085569999,0.000389999
blank2,blank,GlcNAc,2,47.18305556,0.08554,0.000359999
blank2,blank,GlcNAc,2,47.36808333,0.085470001,0.00029
blank2,blank,GlcNAc,2,47.55311111,0.085599999,0.000419999
blank2,blank,GlcNAc,2,47.73813889,0.085539999,0.000359999
blank2,blank,GlcNAc,2,47.92316667,0.08549,0.00031
blank2,blank,GlcNAc,2,48.10819444,0.085519999,0.000339999
blank3,blank,GlcNAc,3,0,0.089259999,0
blank3,blank,GlcNAc,3,0.185027778,0.085380001,-0.003879999
blank3,blank,GlcNAc,3,0.370083333,0.08528,-0.00398
blank3,blank,GlcNAc,3,0.555111111,0.085259999,-0.004
blank3,blank,GlcNAc,3,0.740138889,0.08534,-0.003919999
blank3,blank,GlcNAc,3,0.925166667,0.085249999,-0.00401
blank3,blank,GlcNAc,3,1.110194444,0.08523,-0.004029999
blank3,blank,GlcNAc,3,1.295222222,0.08517,-0.004089999
blank3,blank,GlcNAc,3,1.48025,0.08528,-0.00398
blank3,blank,GlcNAc,3,1.665277778,0.08534,-0.003919999
blank3,blank,GlcNAc,3,1.850333333,0.085279999,-0.00398
blank3,blank,GlcNAc,3,2.035361111,0.085259999,-0.004
blank3,blank,GlcNAc,3,2.220388889,0.08528,-0.003979999
blank3,blank,GlcNAc,3,2.405416667,0.085310001,-0.003949998
blank3,blank,GlcNAc,3,2.590444444,0.08532,-0.00394
blank3,blank,GlcNAc,3,2.775472222,0.08545,-0.003809999
blank3,blank,GlcNAc,3,2.960611111,0.08541,-0.003849999
blank3,blank,GlcNAc,3,3.145638889,0.08539,-0.003869999
blank3,blank,GlcNAc,3,3.330666667,0.08532,-0.003939999
blank3,blank,GlcNAc,3,3.515694444,0.085429998,-0.003830001
blank3,blank,GlcNAc,3,3.700722222,0.08543,-0.003829999
blank3,blank,GlcNAc,3,3.885777778,0.085339999,-0.00392
blank3,blank,GlcNAc,3,4.070805556,0.08541,-0.00385
blank3,blank,GlcNAc,3,4.255833333,0.08539,-0.003869999
blank3,blank,GlcNAc,3,4.440861111,0.085349999,-0.003910001
blank3,blank,GlcNAc,3,4.625888889,0.08542,-0.003839999
blank3,blank,GlcNAc,3,4.810916667,0.08539,-0.003869999
blank3,blank,GlcNAc,3,4.995944444,0.0854,-0.003859999
blank3,blank,GlcNAc,3,5.180972222,0.085349999,-0.00391
blank3,blank,GlcNAc,3,5.366,0.08531,-0.003949999
blank3,blank,GlcNAc,3,5.551055556,0.08551,-0.003749999
blank3,blank,GlcNAc,3,5.736277778,0.08523,-0.004029999
blank3,blank,GlcNAc,3,5.921305556,0.08544,-0.003819999
blank3,blank,GlcNAc,3,6.106333333,0.08528,-0.003979999
blank3,blank,GlcNAc,3,6.291361111,0.08523,-0.004029999
blank3,blank,GlcNAc,3,6.476388889,0.085309999,-0.00395
blank3,blank,GlcNAc,3,6.661416667,0.085319999,-0.00394
blank3,blank,GlcNAc,3,6.846472222,0.085379999,-0.00388
blank3,blank,GlcNAc,3,7.0315,0.085300001,-0.003959998
blank3,blank,GlcNAc,3,7.216527778,0.085429998,-0.003830001
blank3,blank,GlcNAc,3,7.401555556,0.085290001,-0.003969999
blank3,blank,GlcNAc,3,7.586583333,0.08535,-0.003909999
blank3,blank,GlcNAc,3,7.771611111,0.08518,-0.004079999
blank3,blank,GlcNAc,3,7.956638889,0.085280001,-0.003979998
blank3,blank,GlcNAc,3,8.141666667,0.085379999,-0.00388
blank3,blank,GlcNAc,3,8.326694444,0.08536,-0.003899999
blank3,blank,GlcNAc,3,8.51175,0.08529,-0.003969999
blank3,blank,GlcNAc,3,8.696777778,0.08528,-0.003979999
blank3,blank,GlcNAc,3,8.881805556,0.0853,-0.003959999
blank3,blank,GlcNAc,3,9.066833333,0.08532,-0.00394
blank3,blank,GlcNAc,3,9.251861111,0.0853,-0.003959999
blank3,blank,GlcNAc,3,9.436916667,0.085200001,-0.004059999
blank3,blank,GlcNAc,3,9.621944444,0.085300001,-0.003959998
blank3,blank,GlcNAc,3,9.806972222,0.085210001,-0.004049999
blank3,blank,GlcNAc,3,9.992,0.085310001,-0.003949998
blank3,blank,GlcNAc,3,10.17702778,0.085300002,-0.003959998
blank3,blank,GlcNAc,3,10.36205556,0.085349999,-0.00391
blank3,blank,GlcNAc,3,10.54708333,0.08527,-0.003989999
blank3,blank,GlcNAc,3,10.73211111,0.08528,-0.003979999
blank3,blank,GlcNAc,3,10.91713889,0.085339999,-0.00392
blank3,blank,GlcNAc,3,11.10219444,0.08526,-0.003999999
blank3,blank,GlcNAc,3,11.28722222,0.08523,-0.004029999
blank3,blank,GlcNAc,3,11.47225,0.08532,-0.003939999
blank3,blank,GlcNAc,3,11.65727778,0.08529,-0.003969999
blank3,blank,GlcNAc,3,11.84230556,0.085349999,-0.003910001
blank3,blank,GlcNAc,3,12.02733333,0.085210001,-0.004049998
blank3,blank,GlcNAc,3,12.21236111,0.085309999,-0.00395
blank3,blank,GlcNAc,3,12.39738889,0.085339998,-0.003920001
blank3,blank,GlcNAc,3,12.58241667,0.085290001,-0.003969999
blank3,blank,GlcNAc,3,12.76747222,0.085399999,-0.00386
blank3,blank,GlcNAc,3,12.9525,0.085240001,-0.004019998
blank3,blank,GlcNAc,3,13.13752778,0.085299999,-0.00396
blank3,blank,GlcNAc,3,13.32255556,0.085170001,-0.004089998
blank3,blank,GlcNAc,3,13.50758333,0.08516,-0.004099999
blank3,blank,GlcNAc,3,13.69261111,0.085129999,-0.00413
blank3,blank,GlcNAc,3,13.87763889,0.085080002,-0.004179998
blank3,blank,GlcNAc,3,14.06277778,0.085179999,-0.00408
blank3,blank,GlcNAc,3,14.24780556,0.085070001,-0.004189999
blank3,blank,GlcNAc,3,14.43283333,0.085169999,-0.00409
blank3,blank,GlcNAc,3,14.61786111,0.08514,-0.00412
blank3,blank,GlcNAc,3,14.80291667,0.085149998,-0.004110001
blank3,blank,GlcNAc,3,14.98794444,0.08506,-0.0042
blank3,blank,GlcNAc,3,15.17297222,0.085070001,-0.004189999
blank3,blank,GlcNAc,3,15.358,0.0851,-0.004159999
blank3,blank,GlcNAc,3,15.54302778,0.085080001,-0.004179998
blank3,blank,GlcNAc,3,15.72805556,0.0851,-0.00416
blank3,blank,GlcNAc,3,15.91308333,0.085089999,-0.00417
blank3,blank,GlcNAc,3,16.09811111,0.085040002,-0.004219998
blank3,blank,GlcNAc,3,16.28313889,0.08514,-0.004119999
blank3,blank,GlcNAc,3,16.46819444,0.085209999,-0.00405
blank3,blank,GlcNAc,3,16.65322222,0.085070001,-0.004189998
blank3,blank,GlcNAc,3,16.83825,0.085140001,-0.004119998
blank3,blank,GlcNAc,3,17.02327778,0.08516,-0.004099999
blank3,blank,GlcNAc,3,17.20830556,0.08506,-0.004199999
blank3,blank,GlcNAc,3,17.39333333,0.08508,-0.004179999
blank3,blank,GlcNAc,3,17.57836111,0.08509,-0.004169999
blank3,blank,GlcNAc,3,17.76338889,0.085149999,-0.00411
blank3,blank,GlcNAc,3,17.94844444,0.08501,-0.004249999
blank3,blank,GlcNAc,3,18.13347222,0.08514,-0.004119999
blank3,blank,GlcNAc,3,18.3185,0.08508,-0.004179999
blank3,blank,GlcNAc,3,18.50352778,0.085040002,-0.004219998
blank3,blank,GlcNAc,3,18.68855556,0.08507,-0.004189999
blank3,blank,GlcNAc,3,18.87358333,0.085090001,-0.004169998
blank3,blank,GlcNAc,3,19.05861111,0.0851,-0.004159999
blank3,blank,GlcNAc,3,19.24363889,0.085100001,-0.004159998
blank3,blank,GlcNAc,3,19.42866667,0.0851,-0.00416
blank3,blank,GlcNAc,3,19.61369444,0.085070002,-0.004189997
blank3,blank,GlcNAc,3,19.79875,0.08511,-0.004149999
blank3,blank,GlcNAc,3,19.98377778,0.085159999,-0.0041
blank3,blank,GlcNAc,3,20.16880556,0.08511,-0.004149999
blank3,blank,GlcNAc,3,20.35383333,0.0851,-0.00416
blank3,blank,GlcNAc,3,20.53886111,0.085060001,-0.004199998
blank3,blank,GlcNAc,3,20.72388889,0.085089999,-0.00417
blank3,blank,GlcNAc,3,20.90891667,0.08511,-0.004149999
blank3,blank,GlcNAc,3,21.09394444,0.08516,-0.004099999
blank3,blank,GlcNAc,3,21.27897222,0.085060001,-0.004199998
blank3,blank,GlcNAc,3,21.46402778,0.085070001,-0.004189999
blank3,blank,GlcNAc,3,21.64905556,0.08506,-0.004199999
blank3,blank,GlcNAc,3,21.83408333,0.085129999,-0.00413
blank3,blank,GlcNAc,3,22.01911111,0.085099999,-0.00416
blank3,blank,GlcNAc,3,22.20413889,0.085089999,-0.00417
blank3,blank,GlcNAc,3,22.38916667,0.08515,-0.00411
blank3,blank,GlcNAc,3,22.57419444,0.08516,-0.004099999
blank3,blank,GlcNAc,3,22.75922222,0.08511,-0.004149999
blank3,blank,GlcNAc,3,22.94427778,0.085030002,-0.004229997
blank3,blank,GlcNAc,3,23.12930556,0.08519,-0.004069999
blank3,blank,GlcNAc,3,23.31433333,0.08519,-0.00407
blank3,blank,GlcNAc,3,23.49936111,0.08507,-0.004189999
blank3,blank,GlcNAc,3,23.68438889,0.0852,-0.004059999
blank3,blank,GlcNAc,3,23.86941667,0.085109999,-0.00415
blank3,blank,GlcNAc,3,24.05444444,0.08519,-0.00407
blank3,blank,GlcNAc,3,24.23947222,0.085070001,-0.004189999
blank3,blank,GlcNAc,3,24.4245,0.085259999,-0.004
blank3,blank,GlcNAc,3,24.60955556,0.085179999,-0.00408
blank3,blank,GlcNAc,3,24.79458333,0.085080002,-0.004179998
blank3,blank,GlcNAc,3,24.97961111,0.085090001,-0.004169998
blank3,blank,GlcNAc,3,25.16475,0.085149999,-0.00411
blank3,blank,GlcNAc,3,25.34977778,0.08504,-0.004219999
blank3,blank,GlcNAc,3,25.53480556,0.085200001,-0.004059999
blank3,blank,GlcNAc,3,25.71983333,0.085080001,-0.004179998
blank3,blank,GlcNAc,3,25.90486111,0.08511,-0.004149999
blank3,blank,GlcNAc,3,26.08988889,0.08512,-0.004139999
blank3,blank,GlcNAc,3,26.27491667,0.085070001,-0.004189999
blank3,blank,GlcNAc,3,26.45994444,0.08505,-0.004209999
blank3,blank,GlcNAc,3,26.64497222,0.085089999,-0.00417
blank3,blank,GlcNAc,3,26.83,0.085089999,-0.00417
blank3,blank,GlcNAc,3,27.01502778,0.08511,-0.004149999
blank3,blank,GlcNAc,3,27.20005556,0.085069999,-0.00419
blank3,blank,GlcNAc,3,27.38508333,0.085130001,-0.004129998
blank3,blank,GlcNAc,3,27.57011111,0.08515,-0.004109999
blank3,blank,GlcNAc,3,27.75513889,0.085249999,-0.00401
blank3,blank,GlcNAc,3,27.94016667,0.08512,-0.004139999
blank3,blank,GlcNAc,3,28.12519444,0.08524,-0.00402
blank3,blank,GlcNAc,3,28.31022222,0.08508,-0.004179999
blank3,blank,GlcNAc,3,28.49525,0.08514,-0.00412
blank3,blank,GlcNAc,3,28.68027778,0.08509,-0.004169999
blank3,blank,GlcNAc,3,28.86530556,0.08514,-0.004119999
blank3,blank,GlcNAc,3,29.05033333,0.0851,-0.004159999
blank3,blank,GlcNAc,3,29.23536111,0.08514,-0.00412
blank3,blank,GlcNAc,3,29.42038889,0.085159998,-0.004100001
blank3,blank,GlcNAc,3,29.60541667,0.0852,-0.004059999
blank3,blank,GlcNAc,3,29.79044444,0.085179999,-0.00408
blank3,blank,GlcNAc,3,29.97547222,0.085070001,-0.004189999
blank3,blank,GlcNAc,3,30.1605,0.085030001,-0.004229998
blank3,blank,GlcNAc,3,30.34552778,0.08512,-0.004139999
blank3,blank,GlcNAc,3,30.53055556,0.085109999,-0.00415
blank3,blank,GlcNAc,3,30.71558333,0.085110001,-0.004149998
blank3,blank,GlcNAc,3,30.90061111,0.08515,-0.00411
blank3,blank,GlcNAc,3,31.08563889,0.085120002,-0.004139997
blank3,blank,GlcNAc,3,31.27066667,0.08513,-0.004129999
blank3,blank,GlcNAc,3,31.45569444,0.085110001,-0.004149999
blank3,blank,GlcNAc,3,31.64072222,0.085110001,-0.004149998
blank3,blank,GlcNAc,3,31.82575,0.085239999,-0.00402
blank3,blank,GlcNAc,3,32.01077778,0.085210001,-0.004049998
blank3,blank,GlcNAc,3,32.19580556,0.08522,-0.004039999
blank3,blank,GlcNAc,3,32.38083333,0.08524,-0.004019999
blank3,blank,GlcNAc,3,32.56586111,0.08522,-0.004039999
blank3,blank,GlcNAc,3,32.75088889,0.08518,-0.004079999
blank3,blank,GlcNAc,3,32.93591667,0.085209999,-0.00405
blank3,blank,GlcNAc,3,33.12094444,0.08526,-0.003999999
blank3,blank,GlcNAc,3,33.30597222,0.08511,-0.004149999
blank3,blank,GlcNAc,3,33.491,0.08517,-0.004089999
blank3,blank,GlcNAc,3,33.67602778,0.085259999,-0.004
blank3,blank,GlcNAc,3,33.86105556,0.085070001,-0.004189999
blank3,blank,GlcNAc,3,34.04608333,0.085110001,-0.004149999
blank3,blank,GlcNAc,3,34.23111111,0.08516,-0.004099999
blank3,blank,GlcNAc,3,34.41613889,0.085159999,-0.0041
blank3,blank,GlcNAc,3,34.60116667,0.085179999,-0.004080001
blank3,blank,GlcNAc,3,34.78619444,0.08502,-0.004239999
blank3,blank,GlcNAc,3,34.97122222,0.08519,-0.00407
blank3,blank,GlcNAc,3,35.15625,0.085040002,-0.004219998
blank3,blank,GlcNAc,3,35.34127778,0.08508,-0.004179999
blank3,blank,GlcNAc,3,35.52630556,0.08505,-0.004209999
blank3,blank,GlcNAc,3,35.71133333,0.085040001,-0.004219998
blank3,blank,GlcNAc,3,35.89636111,0.085219999,-0.00404
blank3,blank,GlcNAc,3,36.08138889,0.085169999,-0.00409
blank3,blank,GlcNAc,3,36.26641667,0.08514,-0.00412
blank3,blank,GlcNAc,3,36.45144444,0.08513,-0.004129999
blank3,blank,GlcNAc,3,36.63647222,0.08513,-0.004129999
blank3,blank,GlcNAc,3,36.8215,0.085189999,-0.00407
blank3,blank,GlcNAc,3,37.00652778,0.08519,-0.004069999
blank3,blank,GlcNAc,3,37.19155556,0.085179999,-0.00408
blank3,blank,GlcNAc,3,37.37658333,0.085179999,-0.00408
blank3,blank,GlcNAc,3,37.56161111,0.085120001,-0.004139998
blank3,blank,GlcNAc,3,37.74663889,0.08514,-0.004119999
blank3,blank,GlcNAc,3,37.93166667,0.085050002,-0.004209998
blank3,blank,GlcNAc,3,38.11669444,0.085209999,-0.00405
blank3,blank,GlcNAc,3,38.30172222,0.08518,-0.004079999
blank3,blank,GlcNAc,3,38.48675,0.08518,-0.004079999
blank3,blank,GlcNAc,3,38.67177778,0.085030001,-0.004229998
blank3,blank,GlcNAc,3,38.85680556,0.08514,-0.00412
blank3,blank,GlcNAc,3,39.04183333,0.085179999,-0.00408
blank3,blank,GlcNAc,3,39.22686111,0.085189999,-0.00407
blank3,blank,GlcNAc,3,39.41188889,0.0851,-0.004159999
blank3,blank,GlcNAc,3,39.59691667,0.08516,-0.004099999
blank3,blank,GlcNAc,3,39.78194444,0.08514,-0.00412
blank3,blank,GlcNAc,3,39.96697222,0.08512,-0.004139999
blank3,blank,GlcNAc,3,40.152,0.085129999,-0.00413
blank3,blank,GlcNAc,3,40.33702778,0.085139999,-0.00412
blank3,blank,GlcNAc,3,40.52205556,0.08521,-0.004049999
blank3,blank,GlcNAc,3,40.70708333,0.085149999,-0.00411
blank3,blank,GlcNAc,3,40.89211111,0.08512,-0.004139999
blank3,blank,GlcNAc,3,41.07713889,0.085179999,-0.00408
blank3,blank,GlcNAc,3,41.26216667,0.085200001,-0.004059999
blank3,blank,GlcNAc,3,41.44719444,0.085149999,-0.00411
blank3,blank,GlcNAc,3,41.63222222,0.085179999,-0.00408
blank3,blank,GlcNAc,3,41.81725,0.085129999,-0.00413
blank3,blank,GlcNAc,3,42.00227778,0.0852,-0.004059999
blank3,blank,GlcNAc,3,42.18730556,0.085110001,-0.004149999
blank3,blank,GlcNAc,3,42.37233333,0.08509,-0.004169999
blank3,blank,GlcNAc,3,42.55736111,0.085199999,-0.00406
blank3,blank,GlcNAc,3,42.74238889,0.08526,-0.003999999
blank3,blank,GlcNAc,3,42.92741667,0.085160001,-0.004099999
blank3,blank,GlcNAc,3,43.11244444,0.085289998,-0.003970001
blank3,blank,GlcNAc,3,43.29747222,0.085130001,-0.004129998
blank3,blank,GlcNAc,3,43.4825,0.085259999,-0.004
blank3,blank,GlcNAc,3,43.66752778,0.085120001,-0.004139999
blank3,blank,GlcNAc,3,43.85255556,0.085110001,-0.004149999
blank3,blank,GlcNAc,3,44.03758333,0.085209999,-0.00405
blank3,blank,GlcNAc,3,44.22261111,0.08529,-0.003969999
blank3,blank,GlcNAc,3,44.40763889,0.0852,-0.004059999
blank3,blank,GlcNAc,3,44.59266667,0.08515,-0.00411
blank3,blank,GlcNAc,3,44.77769444,0.085219999,-0.00404
blank3,blank,GlcNAc,3,44.96272222,0.08517,-0.004089999
blank3,blank,GlcNAc,3,45.14775,0.085199999,-0.00406
blank3,blank,GlcNAc,3,45.33277778,0.085199999,-0.00406
blank3,blank,GlcNAc,3,45.51780556,0.085209999,-0.00405
blank3,blank,GlcNAc,3,45.70283333,0.08515,-0.00411
blank3,blank,GlcNAc,3,45.88786111,0.08517,-0.004089999
blank3,blank,GlcNAc,3,46.07288889,0.08524,-0.00402
blank3,blank,GlcNAc,3,46.25791667,0.085229999,-0.00403
blank3,blank,GlcNAc,3,46.44294444,0.08516,-0.004099999
blank3,blank,GlcNAc,3,46.62797222,0.08521,-0.004049999
blank3,blank,GlcNAc,3,46.813,0.085229999,-0.00403
blank3,blank,GlcNAc,3,46.99802778,0.085179999,-0.00408
blank3,blank,GlcNAc,3,47.18305556,0.085209999,-0.00405
blank3,blank,GlcNAc,3,47.36808333,0.085129999,-0.004130001
blank3,blank,GlcNAc,3,47.55311111,0.085110001,-0.004149999
blank3,blank,GlcNAc,3,47.73813889,0.085159999,-0.0041
blank3,blank,GlcNAc,3,47.92316667,0.08529,-0.003969999
blank3,blank,GlcNAc,3,48.10819444,0.085149999,-0.00411
blank4,blank,GlcNAc,4,0,0.08598,0
blank4,blank,GlcNAc,4,0.185027778,0.086059999,7.99984E-05
blank4,blank,GlcNAc,4,0.370083333,0.08608,9.99995E-05
blank4,blank,GlcNAc,4,0.555111111,0.08601,2.99998E-05
blank4,blank,GlcNAc,4,0.740138889,0.08612,0.000139999
blank4,blank,GlcNAc,4,0.925166667,0.08607,9E-05
blank4,blank,GlcNAc,4,1.110194444,0.08592,-6.00003E-05
blank4,blank,GlcNAc,4,1.295222222,0.086059999,7.99991E-05
blank4,blank,GlcNAc,4,1.48025,0.086079999,9.99987E-05
blank4,blank,GlcNAc,4,1.665277778,0.086129999,0.000149999
blank4,blank,GlcNAc,4,1.850333333,0.085969999,-1.00009E-05
blank4,blank,GlcNAc,4,2.035361111,0.08605,6.99997E-05
blank4,blank,GlcNAc,4,2.220388889,0.085950001,-2.99998E-05
blank4,blank,GlcNAc,4,2.405416667,0.086069999,8.99985E-05
blank4,blank,GlcNAc,4,2.590444444,0.08604,5.99995E-05
blank4,blank,GlcNAc,4,2.775472222,0.086270001,0.00029
blank4,blank,GlcNAc,4,2.960611111,0.08607,8.99993E-05
blank4,blank,GlcNAc,4,3.145638889,0.086140001,0.00016
blank4,blank,GlcNAc,4,3.330666667,0.086060001,8.00006E-05
blank4,blank,GlcNAc,4,3.515694444,0.08616,0.000179999
blank4,blank,GlcNAc,4,3.700722222,0.086139999,0.000159999
blank4,blank,GlcNAc,4,3.885777778,0.08608,9.99995E-05
blank4,blank,GlcNAc,4,4.070805556,0.08612,0.000139999
blank4,blank,GlcNAc,4,4.255833333,0.086089999,0.000109999
blank4,blank,GlcNAc,4,4.440861111,0.08607,9E-05
blank4,blank,GlcNAc,4,4.625888889,0.08606,7.99999E-05
blank4,blank,GlcNAc,4,4.810916667,0.086129999,0.000149999
blank4,blank,GlcNAc,4,4.995944444,0.08612,0.000139999
blank4,blank,GlcNAc,4,5.180972222,0.08609,0.00011
blank4,blank,GlcNAc,4,5.366,0.086099999,0.000119999
